Vehicle Type,State,Postcode,Fuel Type,2021-01-31,2022-01-31,2023-01-31
Passenger,NSW,2086,Dual fuel,11.0,11.0,9.0
Passenger,NSW,2086,Hybrid electric,123.0,164.0,191.0
Passenger,NSW,2086,Electric,19.0,37.0,63.0
Passenger,NSW,2086,Other,15.0,12.0,12.0
Passenger,NSW,2087,Petrol,6509.0,6466.0,6458.0
Passenger,NSW,2087,Diesel,947.0,968.0,954.0
Passenger,NSW,2087,Dual fuel,6.0,9.0,6.0
Passenger,NSW,2087,Hybrid electric,115.0,145.0,183.0
Passenger,NSW,2087,Electric,11.0,23.0,53.0
Passenger,NSW,2087,Other,9.0,9.0,5.0
Passenger,NSW,2088,Petrol,14427.0,14187.0,14013.0
Passenger,NSW,2088,Diesel,2578.0,2484.0,2479.0
Passenger,NSW,2088,Dual fuel,9.0,9.0,6.0
Passenger,NSW,2088,Hybrid electric,365.0,459.0,545.0
Passenger,NSW,2088,Electric,98.0,170.0,313.0
Passenger,NSW,2088,Other,6.0,3.0,0.0
Passenger,NSW,2089,Petrol,5351.0,5264.0,5179.0
Passenger,NSW,2089,Diesel,673.0,650.0,660.0
Passenger,NSW,2089,Dual fuel,3.0,3.0,3.0
Passenger,NSW,2089,Hybrid electric,99.0,118.0,146.0
Passenger,NSW,2089,Electric,20.0,32.0,67.0
Passenger,NSW,2089,Other,0.0,3.0,0.0
Passenger,NSW,2090,Petrol,6267.0,6249.0,6295.0
Passenger,NSW,2090,Diesel,766.0,769.0,764.0
Passenger,NSW,2090,Dual fuel,5.0,3.0,3.0
Passenger,NSW,2090,Hybrid electric,142.0,163.0,206.0
Passenger,NSW,2090,Electric,37.0,59.0,96.0
Passenger,NSW,2092,Petrol,3493.0,3503.0,3459.0
Passenger,NSW,2092,Diesel,674.0,677.0,692.0
Passenger,NSW,2092,Dual fuel,3.0,3.0,3.0
Passenger,NSW,2092,Hybrid electric,60.0,71.0,86.0
Passenger,NSW,2092,Electric,19.0,37.0,64.0
Passenger,NSW,2093,Petrol,10853.0,10909.0,10826.0
Passenger,NSW,2093,Diesel,1817.0,1827.0,1825.0
Passenger,NSW,2093,Dual fuel,5.0,8.0,8.0
Passenger,NSW,2093,Hybrid electric,238.0,246.0,307.0
Passenger,NSW,2093,Electric,40.0,75.0,147.0
Passenger,NSW,2093,Other,14.0,8.0,7.0
Passenger,NSW,2094,Petrol,2760.0,2742.0,2729.0
Passenger,NSW,2094,Diesel,438.0,445.0,434.0
Passenger,NSW,2094,Dual fuel,4.0,5.0,4.0
Passenger,NSW,2094,Hybrid electric,43.0,58.0,83.0
Passenger,NSW,2094,Electric,14.0,26.0,47.0
Passenger,NSW,2094,Other,3.0,0.0,0.0
Passenger,NSW,2095,Petrol,7071.0,7011.0,6928.0
Passenger,NSW,2095,Diesel,1215.0,1259.0,1210.0
Passenger,NSW,2095,Dual fuel,9.0,8.0,5.0
Passenger,NSW,2095,Hybrid electric,124.0,171.0,206.0
Passenger,NSW,2095,Electric,43.0,68.0,106.0
Passenger,NSW,2095,Other,9.0,6.0,5.0
Passenger,NSW,2096,Petrol,6849.0,6779.0,6628.0
Passenger,NSW,2096,Diesel,1102.0,1159.0,1159.0
Passenger,NSW,2096,Dual fuel,5.0,7.0,7.0
Passenger,NSW,2096,Hybrid electric,97.0,122.0,168.0
Passenger,NSW,2096,Electric,29.0,47.0,83.0
Passenger,NSW,2096,Other,3.0,3.0,0.0
Passenger,NSW,2097,Petrol,7792.0,7651.0,7615.0
Passenger,NSW,2097,Diesel,1176.0,1205.0,1236.0
Passenger,NSW,2097,Dual fuel,14.0,12.0,13.0
Passenger,NSW,2097,Hybrid electric,69.0,104.0,141.0
Passenger,NSW,2097,Electric,16.0,31.0,59.0
Passenger,NSW,2097,Other,7.0,7.0,4.0
Passenger,NSW,2099,Petrol,20060.0,19935.0,19730.0
Passenger,NSW,2099,Diesel,2431.0,2522.0,2583.0
Passenger,NSW,2099,Dual fuel,16.0,11.0,12.0
Passenger,NSW,2099,Hybrid electric,357.0,498.0,663.0
Passenger,NSW,2099,Electric,31.0,58.0,116.0
Passenger,NSW,2099,Other,22.0,20.0,19.0
Passenger,NSW,2100,Petrol,12466.0,12157.0,12193.0
Passenger,NSW,2100,Diesel,1819.0,1814.0,1878.0
Passenger,NSW,2100,Dual fuel,10.0,11.0,12.0
Passenger,NSW,2100,Hybrid electric,194.0,254.0,323.0
Passenger,NSW,2100,Electric,29.0,49.0,118.0
Passenger,NSW,2100,Other,12.0,9.0,6.0
Passenger,NSW,2101,Petrol,9615.0,9482.0,9509.0
Passenger,NSW,2101,Diesel,1519.0,1608.0,1681.0
Passenger,NSW,2101,Dual fuel,24.0,18.0,16.0
Passenger,NSW,2101,Hybrid electric,102.0,141.0,177.0
Passenger,NSW,2101,Electric,29.0,45.0,75.0
Passenger,NSW,2101,Other,9.0,9.0,11.0
Passenger,NSW,2102,Petrol,4210.0,4205.0,4188.0
Passenger,NSW,2102,Diesel,708.0,703.0,732.0
Passenger,NSW,2102,Dual fuel,5.0,6.0,4.0
Passenger,NSW,2102,Hybrid electric,51.0,67.0,95.0
Passenger,NSW,2102,Electric,4.0,15.0,27.0
Passenger,NSW,2102,Other,0.0,0.0,0.0
Passenger,NSW,2103,Petrol,5874.0,6001.0,5838.0
Passenger,NSW,2103,Diesel,1027.0,1126.0,1101.0
Passenger,NSW,2103,Dual fuel,13.0,12.0,11.0
Passenger,NSW,2103,Hybrid electric,97.0,116.0,150.0
Passenger,NSW,2103,Electric,11.0,36.0,62.0
Passenger,NSW,2103,Other,0.0,5.0,4.0
Passenger,NSW,2104,Petrol,2134.0,2105.0,2086.0
Passenger,NSW,2104,Diesel,405.0,414.0,419.0
Passenger,NSW,2104,Dual fuel,5.0,5.0,5.0
Passenger,NSW,2104,Hybrid electric,45.0,52.0,60.0
Passenger,NSW,2104,Electric,14.0,22.0,38.0
Passenger,NSW,2104,Other,0.0,0.0,3.0
Passenger,NSW,2105,Petrol,1072.0,1036.0,1033.0
Passenger,NSW,2105,Diesel,236.0,239.0,232.0
Passenger,NSW,2105,Dual fuel,0.0,3.0,0.0
Passenger,NSW,2105,Hybrid electric,23.0,30.0,39.0
Passenger,NSW,2105,Electric,6.0,10.0,22.0
Passenger,NSW,2106,Petrol,5099.0,5028.0,4891.0
Passenger,NSW,2106,Diesel,968.0,978.0,966.0
Passenger,NSW,2106,Dual fuel,7.0,5.0,7.0
Passenger,NSW,2106,Hybrid electric,89.0,121.0,135.0
Passenger,NSW,2106,Electric,11.0,30.0,46.0
Passenger,NSW,2106,Other,7.0,6.0,6.0
Passenger,NSW,2107,Petrol,7997.0,7819.0,7719.0
Passenger,NSW,2107,Diesel,1820.0,1825.0,1786.0
Passenger,NSW,2107,Dual fuel,14.0,14.0,11.0
Passenger,NSW,2107,Hybrid electric,123.0,180.0,208.0
Passenger,NSW,2107,Electric,34.0,59.0,119.0
Passenger,NSW,2107,Other,6.0,6.0,7.0
Passenger,NSW,2108,Petrol,1072.0,1065.0,1050.0
Passenger,NSW,2108,Diesel,244.0,232.0,241.0
Passenger,NSW,2108,Hybrid electric,24.0,29.0,32.0
Passenger,NSW,2108,Electric,7.0,18.0,26.0
Passenger,NSW,2108,Other,3.0,3.0,0.0
Passenger,NSW,2109,Petrol,16.0,17.0,16.0
Passenger,NSW,2109,Diesel,3.0,3.0,3.0
Passenger,NSW,2109,Electric,0.0,0.0,0.0
Passenger,NSW,2110,Petrol,4898.0,4809.0,4794.0
Passenger,NSW,2110,Diesel,929.0,890.0,858.0
Passenger,NSW,2110,Dual fuel,3.0,3.0,3.0
Passenger,NSW,2110,Hybrid electric,110.0,130.0,160.0
Passenger,NSW,2110,Electric,38.0,64.0,120.0
Passenger,NSW,2111,Petrol,8032.0,7998.0,7998.0
Passenger,NSW,2111,Diesel,1019.0,1008.0,1011.0
Passenger,NSW,2111,Dual fuel,7.0,4.0,5.0
Passenger,NSW,2111,Hybrid electric,209.0,238.0,277.0
Passenger,NSW,2111,Electric,21.0,42.0,81.0
Passenger,NSW,2111,Other,13.0,7.0,5.0
Passenger,NSW,2112,Petrol,17598.0,17614.0,17707.0
Passenger,NSW,2112,Diesel,1880.0,1863.0,1963.0
Passenger,NSW,2112,Dual fuel,25.0,23.0,18.0
Passenger,NSW,2112,Hybrid electric,437.0,582.0,717.0
Passenger,NSW,2112,Electric,36.0,71.0,167.0
Passenger,NSW,2112,Other,18.0,14.0,13.0
Passenger,NSW,2113,Petrol,14223.0,14483.0,14353.0
Passenger,NSW,2113,Diesel,2219.0,2090.0,2072.0
Passenger,NSW,2113,Dual fuel,13.0,15.0,11.0
Passenger,NSW,2113,Hybrid electric,686.0,907.0,1255.0
Passenger,NSW,2113,Electric,53.0,179.0,410.0
Passenger,NSW,2113,Other,11.0,8.0,6.0
Passenger,NSW,2114,Petrol,11210.0,11301.0,11390.0
Passenger,NSW,2114,Diesel,1066.0,1063.0,1072.0
Passenger,NSW,2114,Dual fuel,11.0,13.0,11.0
Passenger,NSW,2114,Hybrid electric,305.0,374.0,435.0
Passenger,NSW,2114,Electric,14.0,27.0,74.0
Passenger,NSW,2114,Other,15.0,15.0,11.0
Passenger,NSW,2115,Petrol,5764.0,5814.0,5843.0
Passenger,NSW,2115,Diesel,628.0,612.0,672.0
Passenger,NSW,2115,Dual fuel,7.0,4.0,5.0
Passenger,NSW,2115,Hybrid electric,128.0,155.0,198.0
Passenger,NSW,2115,Electric,8.0,18.0,46.0
Passenger,NSW,2115,Other,9.0,11.0,6.0
Passenger,NSW,2116,Petrol,4320.0,4258.0,4160.0
Passenger,NSW,2116,Diesel,619.0,608.0,593.0
Passenger,NSW,2116,Dual fuel,9.0,7.0,5.0
Passenger,NSW,2116,Hybrid electric,174.0,160.0,242.0
Passenger,NSW,2116,Electric,7.0,14.0,30.0
Passenger,NSW,2116,Other,6.0,4.0,3.0
Passenger,NSW,2117,Petrol,10457.0,10160.0,10095.0
Passenger,NSW,2117,Diesel,1126.0,1082.0,1137.0
Passenger,NSW,2117,Dual fuel,17.0,14.0,9.0
Passenger,NSW,2117,Hybrid electric,260.0,321.0,398.0
Passenger,NSW,2117,Electric,6.0,28.0,75.0
Passenger,NSW,2117,Other,14.0,10.0,14.0
Passenger,NSW,2118,Petrol,13092.0,13089.0,12971.0
Passenger,NSW,2118,Diesel,1330.0,1311.0,1335.0
Passenger,NSW,2118,Dual fuel,17.0,20.0,14.0
Passenger,NSW,2118,Hybrid electric,367.0,448.0,563.0
Passenger,NSW,2118,Electric,21.0,39.0,123.0
Passenger,NSW,2118,Other,15.0,11.0,9.0
Passenger,NSW,2119,Petrol,6113.0,6043.0,6025.0
Passenger,NSW,2119,Diesel,890.0,891.0,877.0
Passenger,NSW,2119,Dual fuel,3.0,4.0,4.0
Passenger,NSW,2119,Hybrid electric,170.0,206.0,268.0
Passenger,NSW,2119,Electric,32.0,54.0,103.0
Passenger,NSW,2119,Other,3.0,3.0,0.0
Passenger,NSW,2120,Petrol,11245.0,10974.0,10918.0
Passenger,NSW,2120,Diesel,1427.0,1414.0,1496.0
Passenger,NSW,2120,Dual fuel,16.0,9.0,11.0
Passenger,NSW,2120,Hybrid electric,228.0,302.0,399.0
Passenger,NSW,2120,Electric,21.0,47.0,95.0
Passenger,NSW,2120,Other,12.0,10.0,10.0
Passenger,NSW,2121,Petrol,15154.0,15066.0,15155.0
Passenger,NSW,2121,Diesel,1622.0,1625.0,1645.0
Passenger,NSW,2121,Dual fuel,23.0,17.0,15.0
Passenger,NSW,2121,Hybrid electric,445.0,557.0,693.0
Passenger,NSW,2121,Electric,35.0,57.0,157.0
Passenger,NSW,2121,Other,12.0,11.0,9.0
Passenger,NSW,2122,Petrol,14335.0,14258.0,14237.0
Passenger,NSW,2122,Diesel,1378.0,1416.0,1430.0
Passenger,NSW,2122,Dual fuel,13.0,15.0,23.0
Passenger,NSW,2122,Hybrid electric,401.0,458.0,562.0
Passenger,NSW,2122,Electric,17.0,34.0,110.0
Passenger,NSW,2122,Other,13.0,14.0,15.0
Passenger,NSW,2123,Petrol,6.0,7.0,3.0
Passenger,NSW,2123,Diesel,3.0,0.0,3.0
Passenger,NSW,2124,Petrol,18.0,22.0,25.0
Passenger,NSW,2124,Diesel,9.0,5.0,5.0
Passenger,NSW,2125,Petrol,9144.0,8910.0,8718.0
Passenger,NSW,2125,Diesel,1391.0,1385.0,1383.0
Passenger,NSW,2125,Dual fuel,8.0,4.0,5.0
Passenger,NSW,2125,Hybrid electric,252.0,297.0,357.0
Passenger,NSW,2125,Electric,14.0,36.0,104.0
Passenger,NSW,2125,Other,5.0,5.0,5.0
Passenger,NSW,2126,Petrol,9639.0,9553.0,9372.0
Passenger,NSW,2126,Diesel,1218.0,1217.0,1260.0
Passenger,NSW,2126,Dual fuel,10.0,7.0,7.0
Passenger,NSW,2126,Hybrid electric,293.0,344.0,406.0
Passenger,NSW,2126,Electric,13.0,50.0,117.0
Passenger,NSW,2126,Other,14.0,10.0,9.0
Passenger,NSW,2127,Petrol,10511.0,10867.0,11056.0
Passenger,NSW,2127,Diesel,1327.0,1324.0,1302.0
Passenger,NSW,2127,Dual fuel,8.0,12.0,12.0
Passenger,NSW,2127,Hybrid electric,467.0,575.0,761.0
Passenger,NSW,2127,Electric,14.0,49.0,120.0
Passenger,NSW,2127,Other,11.0,8.0,7.0
Passenger,NSW,2128,Petrol,2237.0,2251.0,2258.0
Passenger,NSW,2128,Diesel,414.0,395.0,400.0
Passenger,NSW,2128,Dual fuel,7.0,4.0,3.0
Passenger,NSW,2128,Hybrid electric,75.0,119.0,152.0
Passenger,NSW,2128,Electric,5.0,12.0,23.0
Passenger,NSW,2128,Other,0.0,3.0,3.0
Passenger,NSW,2129,Petrol,107.0,99.0,95.0
Passenger,NSW,2129,Diesel,41.0,39.0,36.0
Passenger,NSW,2129,Hybrid electric,0.0,3.0,4.0
Passenger,NSW,2130,Petrol,3068.0,2996.0,3103.0
Passenger,NSW,2130,Diesel,230.0,228.0,232.0
Passenger,NSW,2130,Dual fuel,4.0,3.0,0.0
Passenger,NSW,2130,Hybrid electric,76.0,96.0,108.0
Passenger,NSW,2130,Electric,10.0,18.0,31.0
Passenger,NSW,2130,Other,3.0,3.0,3.0
Passenger,NSW,2131,Petrol,8799.0,8760.0,8732.0
Passenger,NSW,2131,Diesel,620.0,634.0,616.0
Passenger,NSW,2131,Dual fuel,11.0,10.0,9.0
Passenger,NSW,2131,Hybrid electric,211.0,268.0,322.0
Passenger,NSW,2131,Electric,8.0,16.0,40.0
Passenger,NSW,2131,Other,13.0,14.0,15.0
Passenger,NSW,2132,Petrol,4947.0,4907.0,4861.0
Passenger,NSW,2132,Diesel,442.0,465.0,493.0
Passenger,NSW,2132,Dual fuel,12.0,7.0,6.0
Passenger,NSW,2132,Hybrid electric,113.0,145.0,181.0
Passenger,NSW,2132,Electric,0.0,9.0,24.0
Passenger,NSW,2132,Other,9.0,8.0,8.0
Passenger,NSW,2133,Petrol,5206.0,5184.0,5155.0
Passenger,NSW,2133,Diesel,405.0,397.0,424.0
Passenger,NSW,2133,Dual fuel,9.0,7.0,9.0
Passenger,NSW,2133,Hybrid electric,102.0,123.0,159.0
Passenger,NSW,2133,Electric,3.0,5.0,15.0
Passenger,NSW,2133,Other,15.0,17.0,13.0
Passenger,NSW,2134,Petrol,6089.0,6409.0,6271.0
Passenger,NSW,2134,Diesel,840.0,857.0,855.0
Passenger,NSW,2134,Dual fuel,5.0,7.0,8.0
Passenger,NSW,2134,Hybrid electric,432.0,492.0,601.0
Passenger,NSW,2134,Electric,31.0,45.0,75.0
Passenger,NSW,2134,Other,7.0,5.0,5.0
Passenger,NSW,2135,Petrol,10445.0,10581.0,10277.0
Passenger,NSW,2135,Diesel,1239.0,1208.0,1179.0
Passenger,NSW,2135,Dual fuel,13.0,11.0,13.0
Passenger,NSW,2135,Hybrid electric,328.0,399.0,497.0
Passenger,NSW,2135,Electric,32.0,68.0,139.0
Passenger,NSW,2135,Other,16.0,18.0,10.0
Passenger,NSW,2136,Petrol,4004.0,4024.0,4089.0
Passenger,NSW,2136,Diesel,369.0,402.0,427.0
Passenger,NSW,2136,Dual fuel,8.0,8.0,6.0
Passenger,NSW,2136,Hybrid electric,110.0,148.0,171.0
Passenger,NSW,2136,Electric,6.0,8.0,23.0
Passenger,NSW,2136,Other,9.0,8.0,7.0
Passenger,NSW,2137,Petrol,15240.0,15173.0,15020.0
Passenger,NSW,2137,Diesel,2224.0,2097.0,2080.0
Passenger,NSW,2137,Dual fuel,16.0,13.0,11.0
Passenger,NSW,2137,Hybrid electric,529.0,750.0,1048.0
Passenger,NSW,2137,Electric,39.0,70.0,141.0
Passenger,NSW,2137,Other,16.0,13.0,11.0
Passenger,NSW,2138,Petrol,7728.0,7947.0,7903.0
Passenger,NSW,2138,Diesel,985.0,978.0,969.0
Passenger,NSW,2138,Dual fuel,7.0,7.0,5.0
Passenger,NSW,2138,Hybrid electric,284.0,363.0,423.0
Passenger,NSW,2138,Electric,22.0,39.0,107.0
Passenger,NSW,2138,Other,10.0,7.0,9.0
Passenger,NSW,2140,Petrol,8566.0,8745.0,8780.0
Passenger,NSW,2140,Diesel,828.0,822.0,843.0
Passenger,NSW,2140,Dual fuel,14.0,12.0,9.0
Passenger,NSW,2140,Hybrid electric,353.0,439.0,644.0
Passenger,NSW,2140,Electric,22.0,24.0,69.0
Passenger,NSW,2140,Other,11.0,14.0,9.0
Passenger,NSW,2141,Petrol,14442.0,14878.0,14949.0
Passenger,NSW,2141,Diesel,1207.0,1246.0,1420.0
Passenger,NSW,2141,Dual fuel,28.0,16.0,19.0
Passenger,NSW,2141,Hybrid electric,464.0,586.0,792.0
Passenger,NSW,2141,Electric,18.0,36.0,96.0
Passenger,NSW,2141,Other,30.0,24.0,20.0
Passenger,NSW,2142,Petrol,12715.0,12936.0,13269.0
Passenger,NSW,2142,Diesel,1154.0,1196.0,1309.0
Passenger,NSW,2142,Dual fuel,42.0,34.0,27.0
Passenger,NSW,2142,Hybrid electric,289.0,452.0,599.0
Passenger,NSW,2142,Electric,6.0,21.0,66.0
Passenger,NSW,2142,Other,28.0,16.0,14.0
Passenger,NSW,2143,Petrol,4727.0,4651.0,4736.0
Passenger,NSW,2143,Diesel,441.0,411.0,424.0
Passenger,NSW,2143,Dual fuel,17.0,12.0,10.0
Passenger,NSW,2143,Hybrid electric,181.0,175.0,252.0
Passenger,NSW,2143,Electric,0.0,10.0,31.0
Passenger,NSW,2143,Other,11.0,10.0,7.0
Passenger,NSW,2144,Petrol,16897.0,16969.0,16984.0
Passenger,NSW,2144,Diesel,1228.0,1283.0,1366.0
Passenger,NSW,2144,Dual fuel,63.0,49.0,46.0
Passenger,NSW,2144,Hybrid electric,636.0,842.0,978.0
Passenger,NSW,2144,Electric,19.0,83.0,118.0
Passenger,NSW,2144,Other,38.0,32.0,28.0
Passenger,NSW,2145,Petrol,39677.0,39408.0,39210.0
Passenger,NSW,2145,Diesel,3230.0,3239.0,3373.0
Passenger,NSW,2145,Dual fuel,89.0,71.0,60.0
Passenger,NSW,2145,Hybrid electric,926.0,1206.0,1530.0
Passenger,NSW,2145,Electric,29.0,61.0,156.0
Passenger,NSW,2145,Other,80.0,72.0,55.0
Passenger,NSW,2146,Petrol,9177.0,8912.0,8926.0
Passenger,NSW,2146,Diesel,648.0,663.0,673.0
Passenger,NSW,2146,Dual fuel,21.0,18.0,11.0
Passenger,NSW,2146,Hybrid electric,136.0,194.0,211.0
Passenger,NSW,2146,Electric,8.0,21.0,41.0
Passenger,NSW,2146,Other,9.0,12.0,11.0
Passenger,NSW,2147,Petrol,18863.0,18452.0,18532.0
Passenger,NSW,2147,Diesel,1859.0,1959.0,2034.0
Passenger,NSW,2147,Dual fuel,62.0,49.0,49.0
Passenger,NSW,2147,Hybrid electric,255.0,340.0,420.0
Passenger,NSW,2147,Electric,14.0,28.0,51.0
Passenger,NSW,2147,Other,62.0,56.0,48.0
Passenger,NSW,2148,Petrol,33440.0,32846.0,32751.0
Passenger,NSW,2148,Diesel,2758.0,2886.0,3024.0
Passenger,NSW,2148,Dual fuel,118.0,110.0,99.0
Passenger,NSW,2148,Hybrid electric,643.0,821.0,1091.0
Passenger,NSW,2148,Electric,16.0,36.0,97.0
Passenger,NSW,2148,Other,106.0,82.0,69.0
Passenger,NSW,2150,Petrol,17890.0,17774.0,17420.0
Passenger,NSW,2150,Diesel,2189.0,2111.0,2222.0
Passenger,NSW,2150,Dual fuel,20.0,19.0,19.0
Passenger,NSW,2150,Hybrid electric,1361.0,1672.0,2189.0
Passenger,NSW,2150,Electric,23.0,48.0,151.0
Passenger,NSW,2150,Other,25.0,27.0,28.0
Passenger,NSW,2151,Petrol,10604.0,10448.0,10358.0
Passenger,NSW,2151,Diesel,1123.0,1118.0,1163.0
Passenger,NSW,2151,Dual fuel,19.0,6.0,10.0
Passenger,NSW,2151,Hybrid electric,259.0,309.0,379.0
Passenger,NSW,2151,Electric,12.0,23.0,62.0
Passenger,NSW,2151,Other,13.0,13.0,12.0
Passenger,NSW,2152,Petrol,5625.0,5554.0,5580.0
Passenger,NSW,2152,Diesel,548.0,554.0,565.0
Passenger,NSW,2152,Dual fuel,10.0,8.0,8.0
Passenger,NSW,2152,Hybrid electric,117.0,149.0,173.0
Passenger,NSW,2152,Electric,6.0,11.0,28.0
Passenger,NSW,2152,Other,15.0,14.0,11.0
Passenger,NSW,2153,Petrol,32703.0,32300.0,32495.0
Passenger,NSW,2153,Diesel,4000.0,4038.0,4148.0
Passenger,NSW,2153,Dual fuel,44.0,40.0,27.0
Passenger,NSW,2153,Hybrid electric,728.0,905.0,1107.0
Passenger,NSW,2153,Electric,52.0,126.0,336.0
Passenger,NSW,2153,Other,35.0,31.0,28.0
Passenger,NSW,2154,Petrol,21890.0,21441.0,21303.0
Passenger,NSW,2154,Diesel,3262.0,3202.0,3210.0
Passenger,NSW,2154,Dual fuel,27.0,31.0,24.0
Passenger,NSW,2154,Hybrid electric,533.0,658.0,840.0
Passenger,NSW,2154,Electric,45.0,87.0,238.0
Passenger,NSW,2154,Other,24.0,18.0,17.0
Passenger,NSW,2155,Petrol,34366.0,35137.0,35901.0
Passenger,NSW,2155,Diesel,4930.0,5047.0,5270.0
Passenger,NSW,2155,Dual fuel,44.0,35.0,31.0
Passenger,NSW,2155,Hybrid electric,720.0,945.0,1215.0
Passenger,NSW,2155,Electric,44.0,119.0,412.0
Passenger,NSW,2155,Other,50.0,44.0,39.0
Passenger,NSW,2156,Petrol,7448.0,7373.0,7305.0
Passenger,NSW,2156,Diesel,1521.0,1551.0,1560.0
Passenger,NSW,2156,Dual fuel,11.0,13.0,11.0
Passenger,NSW,2156,Hybrid electric,118.0,147.0,188.0
Passenger,NSW,2156,Electric,29.0,44.0,78.0
Passenger,NSW,2156,Other,13.0,10.0,11.0
Passenger,NSW,2157,Petrol,2005.0,1986.0,1965.0
Passenger,NSW,2157,Diesel,505.0,516.0,532.0
Passenger,NSW,2157,Dual fuel,5.0,5.0,7.0
Passenger,NSW,2157,Hybrid electric,33.0,44.0,51.0
Passenger,NSW,2157,Electric,4.0,10.0,12.0
Passenger,NSW,2157,Other,9.0,8.0,9.0
Passenger,NSW,2158,Petrol,4939.0,4888.0,4875.0
Passenger,NSW,2158,Diesel,938.0,933.0,943.0
Passenger,NSW,2158,Dual fuel,11.0,7.0,7.0
Passenger,NSW,2158,Hybrid electric,82.0,102.0,140.0
Passenger,NSW,2158,Electric,11.0,27.0,47.0
Passenger,NSW,2158,Other,4.0,4.0,6.0
Passenger,NSW,2159,Petrol,2677.0,2635.0,2622.0
Passenger,NSW,2159,Diesel,663.0,688.0,688.0
Passenger,NSW,2159,Dual fuel,11.0,7.0,7.0
Passenger,NSW,2159,Hybrid electric,39.0,48.0,64.0
Passenger,NSW,2159,Electric,3.0,10.0,18.0
Passenger,NSW,2159,Other,4.0,3.0,4.0
Passenger,NSW,2160,Petrol,17243.0,16884.0,17127.0
Passenger,NSW,2160,Diesel,1349.0,1386.0,1476.0
Passenger,NSW,2160,Dual fuel,39.0,33.0,27.0
Passenger,NSW,2160,Hybrid electric,450.0,553.0,661.0
Passenger,NSW,2160,Electric,5.0,10.0,39.0
Passenger,NSW,2160,Other,45.0,36.0,32.0
Passenger,NSW,2161,Petrol,15251.0,14944.0,15352.0
Passenger,NSW,2161,Diesel,1509.0,1535.0,1629.0
Passenger,NSW,2161,Dual fuel,53.0,38.0,38.0
Passenger,NSW,2161,Hybrid electric,313.0,387.0,519.0
Passenger,NSW,2161,Electric,6.0,11.0,32.0
Passenger,NSW,2161,Other,43.0,45.0,41.0
Passenger,NSW,2162,Petrol,9126.0,8896.0,9068.0
Passenger,NSW,2162,Diesel,699.0,722.0,815.0
Passenger,NSW,2162,Dual fuel,28.0,20.0,20.0
Passenger,NSW,2162,Hybrid electric,191.0,240.0,349.0
Passenger,NSW,2162,Electric,3.0,6.0,12.0
Passenger,NSW,2162,Other,27.0,22.0,16.0
Passenger,NSW,2163,Petrol,4887.0,4755.0,4839.0
Passenger,NSW,2163,Diesel,346.0,331.0,368.0
Passenger,NSW,2163,Dual fuel,17.0,14.0,14.0
Passenger,NSW,2163,Hybrid electric,161.0,189.0,251.0
Passenger,NSW,2163,Electric,0.0,3.0,12.0
Passenger,NSW,2163,Other,18.0,19.0,14.0
Passenger,NSW,2164,Petrol,12915.0,12695.0,12710.0
Passenger,NSW,2164,Diesel,1517.0,1486.0,1502.0
Passenger,NSW,2164,Dual fuel,33.0,27.0,24.0
Passenger,NSW,2164,Hybrid electric,256.0,340.0,427.0
Passenger,NSW,2164,Electric,12.0,13.0,29.0
Passenger,NSW,2164,Other,28.0,22.0,19.0
Passenger,NSW,2165,Petrol,20300.0,20051.0,20384.0
Passenger,NSW,2165,Diesel,1141.0,1152.0,1239.0
Passenger,NSW,2165,Dual fuel,47.0,43.0,42.0
Passenger,NSW,2165,Hybrid electric,291.0,382.0,501.0
Passenger,NSW,2165,Electric,7.0,15.0,24.0
Passenger,NSW,2165,Other,34.0,31.0,27.0
Passenger,NSW,2166,Petrol,25747.0,25233.0,24751.0
Passenger,NSW,2166,Diesel,1633.0,1633.0,1592.0
Passenger,NSW,2166,Dual fuel,57.0,50.0,40.0
Passenger,NSW,2166,Hybrid electric,488.0,615.0,748.0
Passenger,NSW,2166,Electric,9.0,22.0,71.0
Passenger,NSW,2166,Other,27.0,20.0,17.0
Passenger,NSW,2167,Petrol,4651.0,4556.0,4645.0
Passenger,NSW,2167,Diesel,391.0,428.0,446.0
Passenger,NSW,2167,Dual fuel,9.0,6.0,5.0
Passenger,NSW,2167,Hybrid electric,101.0,130.0,146.0
Passenger,NSW,2167,Electric,4.0,12.0,25.0
Passenger,NSW,2167,Other,14.0,11.0,12.0
Passenger,NSW,2168,Petrol,21169.0,20955.0,20901.0
Passenger,NSW,2168,Diesel,1410.0,1464.0,1570.0
Passenger,NSW,2168,Dual fuel,75.0,62.0,50.0
Passenger,NSW,2168,Hybrid electric,217.0,281.0,366.0
Passenger,NSW,2168,Electric,3.0,8.0,25.0
Passenger,NSW,2168,Other,32.0,29.0,20.0
Passenger,NSW,2170,Petrol,58472.0,57056.0,57770.0
Passenger,NSW,2170,Diesel,6502.0,6645.0,7180.0
Passenger,NSW,2170,Dual fuel,166.0,152.0,134.0
Passenger,NSW,2170,Hybrid electric,1721.0,2284.0,2750.0
Passenger,NSW,2170,Electric,24.0,58.0,171.0
Passenger,NSW,2170,Other,114.0,96.0,84.0
Passenger,NSW,2171,Petrol,19947.0,19710.0,19786.0
Passenger,NSW,2171,Diesel,2058.0,2095.0,2190.0
Passenger,NSW,2171,Dual fuel,45.0,31.0,24.0
